"entity_type","name","alt_names","slug","category","subcategory","short_description","long_description","key_facts","real_world_basis","first_shown_in","first_shown_date","confirmed_status","source_tier","source_url","source_date","confidence","official_image_exists","related_entities","search_terms","notes"
"vehicle","Dominator","","dominator","Muscle","2-door coupe","Dominator is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Vapid.","Dominator appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Vapid. Grand Theft Auto uses invented car brands, so Vapid is not a real company. The wiki files it in the Muscle class, with a 2-door coupe body. It seats 2. A price of $35,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Vapid;Class: Muscle;Body style: 2-door coupe;Seats: 2;Listed price: $35,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Dominator","2026-09-13","LOW","NO","Vapid","gta 6 dominator;dominator gta 6;gta 6 vapid","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Dominator ASP","","dominator-asp","Muscle","2-door coupe","Dominator ASP is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Vapid.","Dominator ASP appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Vapid. Grand Theft Auto uses invented car brands, so Vapid is not a real company. The wiki files it in the Muscle class, with a 2-door coupe body. It seats 2. A price of $1,775,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Vapid;Class: Muscle;Body style: 2-door coupe;Seats: 2;Listed price: $1,775,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Dominator_ASP","2026-09-13","LOW","NO","Vapid","gta 6 dominator asp;dominator asp gta 6;gta 6 vapid","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Dominator GT","","dominator-gt","Muscle","2-door convertible","Dominator GT is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Vapid.","Dominator GT appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Vapid. Grand Theft Auto uses invented car brands, so Vapid is not a real company. The wiki files it in the Muscle class, with a 2-door convertible body. It seats 2. A price of $2,195,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Vapid;Class: Muscle;Body style: 2-door convertible;Seats: 2;Listed price: $2,195,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Dominator_GT","2026-09-13","LOW","NO","Vapid","gta 6 dominator gt;dominator gt gta 6;gta 6 vapid","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Dominator GTX","","dominator-gtx","Muscle","2-door coupe","Dominator GTX is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Vapid.","Dominator GTX appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Vapid. Grand Theft Auto uses invented car brands, so Vapid is not a real company. The wiki files it in the Muscle class, with a 2-door coupe body. It seats 2. A price of $725,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Vapid;Class: Muscle;Body style: 2-door coupe;Seats: 2;Listed price: $725,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Dominator_GTX","2026-09-13","LOW","NO","Vapid","gta 6 dominator gtx;dominator gtx gta 6;gta 6 vapid","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Dorado","","dorado","SUVs","4-door SUV","Dorado is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Bravado.","Dorado appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Bravado. Grand Theft Auto uses invented car brands, so Bravado is not a real company. The wiki files it in the SUVs class, with a 4-door SUV body. The vehicle type is given as lighttruck. It seats 4. A price of $1,375,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Bravado;Class: SUVs;Body style: 4-door SUV;Seats: 4;Listed price: $1,375,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Dorado","2026-09-13","LOW","NO","Bravado","gta 6 dorado;dorado gta 6;gta 6 bravado","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Double T","","double-t","Motorcycles","Superbike","Double T is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Dinka.","Double T appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Dinka. Grand Theft Auto uses invented car brands, so Dinka is not a real company. The wiki files it in the Motorcycles class, with a Superbike body. The vehicle type is given as streetbike. It seats 2. A price of $12,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Dinka;Class: Motorcycles;Body style: Superbike;Seats: 2;Listed price: $12,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Double_T","2026-09-13","LOW","NO","Dinka","gta 6 double t;double t gta 6;gta 6 dinka","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Dubsta","","dubsta","SUVs","4-door SUV","Dubsta is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Benefactor.","Dubsta appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Benefactor. Grand Theft Auto uses invented car brands, so Benefactor is not a real company. The wiki files it in the SUVs class, with a 4-door SUV body. The vehicle type is given as lighttruck. It seats 4. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Benefactor;Class: SUVs;Body style: 4-door SUV;Seats: 4;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Dubsta","2026-09-13","LOW","NO","Benefactor","gta 6 dubsta;dubsta gta 6;gta 6 benefactor","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Duster","","duster","Planes","Biplane","Duster is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Western Company.","Duster appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Western Company. Grand Theft Auto uses invented car brands, so Western Company is not a real company. The wiki files it in the Planes class, with a Biplane body. The vehicle type is given as biplane. It seats 2. A price of $275,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Western Company;Class: Planes;Body style: Biplane;Seats: 2;Listed price: $275,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Duster","2026-09-13","LOW","NO","Western Company","gta 6 duster;duster gta 6;gta 6 western company","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Elegy Retro Custom","","elegy-retro-custom","Sports","2-door coupé","Elegy Retro Custom is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Annis.","Elegy Retro Custom appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Annis. Grand Theft Auto uses invented car brands, so Annis is not a real company. The wiki files it in the Sports class, with a 2-door coupé body. It seats 2. A price of $904,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Annis;Class: Sports;Body style: 2-door coupé;Seats: 2;Listed price: $904,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Elegy_Retro_Custom","2026-09-13","LOW","NO","Annis","gta 6 elegy retro custom;elegy retro custom gta 6;gta 6 annis","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Emperor","","emperor","Sedans","4-door sedan","Emperor is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Albany.","Emperor appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Albany. Grand Theft Auto uses invented car brands, so Albany is not a real company. The wiki files it in the Sedans class, with a 4-door sedan body. The vehicle type is given as fullsize. It seats 4. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Albany;Class: Sedans;Body style: 4-door sedan;Seats: 4;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Emperor_(HD_Universe)","2026-09-13","LOW","NO","Albany","gta 6 emperor;emperor gta 6;gta 6 albany","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Faggio","","faggio","Motorcycles","Scooter","Faggio is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Pegassi, Principe.","Faggio appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Pegassi, Principe. Grand Theft Auto uses invented car brands, so Pegassi, Principe is not a real company. The wiki files it in the Motorcycles class, with a Scooter body. The vehicle type is given as compactbike. It seats 2. A price of $5,000 is listed, but the wiki takes that figure from GTA V and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Pegassi, Principe;Class: Motorcycles;Body style: Scooter;Seats: 2;Listed price: $5,000 (from GTA V, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Faggio_(HD_Universe)","2026-09-13","LOW","NO","Pegassi, Principe","gta 6 faggio;faggio gta 6;gta 6 pegassi, principe","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Feroci","","feroci","","4-door sedan","Feroci is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Bravado.","Feroci appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Bravado. Grand Theft Auto uses invented car brands, so Bravado is not a real company. The body style is given as 4-door sedan. The vehicle type is given as midsize. It seats 4. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Bravado;Body style: 4-door sedan;Seats: 4;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Feroci","2026-09-13","LOW","NO","Bravado","gta 6 feroci;feroci gta 6;gta 6 bravado","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Freight Train","","freight-train","Trains","loco","Freight Train is a vehicle listed for GTA 6 on the GTA Fandom wiki.","Freight Train appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The wiki files it in the Trains class. The vehicle type is given as loco. It seats 4. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Class: Trains;Seats: 4;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Freight_Train","2026-09-13","LOW","NO","","gta 6 freight train;freight train gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Furia","","furia","Super","2-door berlinetta coupe","Furia is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Grotti.","Furia appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Grotti. Grand Theft Auto uses invented car brands, so Grotti is not a real company. The wiki files it in the Super class, with a 2-door berlinetta coupe body. The vehicle type is given as supercar. It seats 2. A price of $2,740,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Grotti;Class: Super;Body style: 2-door berlinetta coupe;Seats: 2;Listed price: $2,740,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Furia","2026-09-13","LOW","NO","Grotti","gta 6 furia;furia gta 6;gta 6 grotti","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Futo","","futo","Sports","2-door coupe","Futo is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Karin.","Futo appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Karin. Grand Theft Auto uses invented car brands, so Karin is not a real company. The wiki files it in the Sports class, with a 2-door coupe body. The vehicle type is given as sportcompact. It seats 2. A price of $9,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Karin;Class: Sports;Body style: 2-door coupe;Seats: 2;Listed price: $9,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Futo","2026-09-13","LOW","NO","Karin","gta 6 futo;futo gta 6;gta 6 karin","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Gauntlet Classic Custom","","gauntlet-classic-custom","Muscle","2-door coupe","Gauntlet Classic Custom is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Bravado.","Gauntlet Classic Custom appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Bravado. Grand Theft Auto uses invented car brands, so Bravado is not a real company. The wiki files it in the Muscle class, with a 2-door coupe body. It seats 2. A price of $815,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Bravado;Class: Muscle;Body style: 2-door coupe;Seats: 2;Listed price: $815,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Gauntlet_Classic_Custom","2026-09-13","LOW","NO","Bravado","gta 6 gauntlet classic custom;gauntlet classic custom gta 6;gta 6 bravado","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Gauntlet Hellfire","","gauntlet-hellfire","Muscle","2-door coupe","Gauntlet Hellfire is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Bravado.","Gauntlet Hellfire appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Bravado. Grand Theft Auto uses invented car brands, so Bravado is not a real company. The wiki files it in the Muscle class, with a 2-door coupe body. It seats 2. A price of $745,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Bravado;Class: Muscle;Body style: 2-door coupe;Seats: 2;Listed price: $745,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Gauntlet_Hellfire","2026-09-13","LOW","NO","Bravado","gta 6 gauntlet hellfire;gauntlet hellfire gta 6;gta 6 bravado","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Gauntlet Interceptor","","gauntlet-interceptor","Emergency","2-door coupe","Gauntlet Interceptor is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Bravado.","Gauntlet Interceptor appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Bravado. Grand Theft Auto uses invented car brands, so Bravado is not a real company. The wiki files it in the Emergency class, with a 2-door coupe body. The vehicle type is given as muscle. It seats 2. A price of $5,420,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Bravado;Class: Emergency;Body style: 2-door coupe;Seats: 2;Listed price: $5,420,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Gauntlet_Interceptor","2026-09-13","LOW","NO","Bravado","gta 6 gauntlet interceptor;gauntlet interceptor gta 6;gta 6 bravado","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Granger","","granger","SUVs","4-door SUV","Granger is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Declasse.","Granger appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Declasse. Grand Theft Auto uses invented car brands, so Declasse is not a real company. The wiki files it in the SUVs class, with a 4-door SUV body. The vehicle type is given as lighttruck. It seats 8. A price of $35,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Declasse;Class: SUVs;Body style: 4-door SUV;Seats: 8;Listed price: $35,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Granger","2026-09-13","LOW","NO","Declasse","gta 6 granger;granger gta 6;gta 6 declasse","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Granger 3600LX","","granger-3600lx","SUVs","4-door SUV (Although found in special section of the website.)","Granger 3600LX is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Declasse.","Granger 3600LX appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Declasse. Grand Theft Auto uses invented car brands, so Declasse is not a real company. The wiki files it in the SUVs class, with a 4-door SUV (Although found in special section of the website.) body. The vehicle type is given as lighttruck. It seats 8. A price of $2,000,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Declasse;Class: SUVs;Body style: 4-door SUV (Although found in special section of the website.);Seats: 8;Listed price: $2,000,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Granger_3600LX","2026-09-13","LOW","NO","Declasse","gta 6 granger 3600lx;granger 3600lx gta 6;gta 6 declasse","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Growler","","growler","","2-door coupe","Growler is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Pfister.","Growler appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Pfister. Grand Theft Auto uses invented car brands, so Pfister is not a real company. The body style is given as 2-door coupe. The vehicle type is given as sports. It seats 2. A price of $1,627,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Pfister;Body style: 2-door coupe;Seats: 2;Listed price: $1,627,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Growler","2026-09-13","LOW","NO","Pfister","gta 6 growler;growler gta 6;gta 6 pfister","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Hellion","","hellion","Off-Road","2-door SUV","Hellion is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Annis.","Hellion appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Annis. Grand Theft Auto uses invented car brands, so Annis is not a real company. The wiki files it in the Off-Road class, with a 2-door SUV body. The vehicle type is given as lighttruck. A price of $835,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Annis;Class: Off-Road;Body style: 2-door SUV;Listed price: $835,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Hellion","2026-09-13","LOW","NO","Annis","gta 6 hellion;hellion gta 6;gta 6 annis","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Impaler SZ","","impaler-sz","Muscle","4-door sedan","Impaler SZ is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Declasse.","Impaler SZ appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Declasse. Grand Theft Auto uses invented car brands, so Declasse is not a real company. The wiki files it in the Muscle class, with a 4-door sedan body. The vehicle type is given as fullsize. It seats 4. A price of $1,280,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Declasse;Class: Muscle;Body style: 4-door sedan;Seats: 4;Listed price: $1,280,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Impaler_SZ","2026-09-13","LOW","NO","Declasse","gta 6 impaler sz;impaler sz gta 6;gta 6 declasse","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Infernus Classic","","infernus-classic","Sports Classics","2-door coupe","Infernus Classic is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Pegassi.","Infernus Classic appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Pegassi. Grand Theft Auto uses invented car brands, so Pegassi is not a real company. The wiki files it in the Sports Classics class, with a 2-door coupe body. The vehicle type is given as sports. It seats 2. A price of $915,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Pegassi;Class: Sports Classics;Body style: 2-door coupe;Seats: 2;Listed price: $915,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Infernus_Classic","2026-09-13","LOW","NO","Pegassi","gta 6 infernus classic;infernus classic gta 6;gta 6 pegassi","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Ingot","","ingot","Sedans","4-door station wagon","Ingot is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Vulcar.","Ingot appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Vulcar. Grand Theft Auto uses invented car brands, so Vulcar is not a real company. The wiki files it in the Sedans class, with a 4-door station wagon body. The vehicle type is given as fullsize. It seats 4. A price of $9,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Vulcar;Class: Sedans;Body style: 4-door station wagon;Seats: 4;Listed price: $9,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Ingot","2026-09-13","LOW","NO","Vulcar","gta 6 ingot;ingot gta 6;gta 6 vulcar","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Intruder","","intruder","Sedans","4-door sedan","Intruder is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Karin.","Intruder appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Karin. Grand Theft Auto uses invented car brands, so Karin is not a real company. The wiki files it in the Sedans class, with a 4-door sedan body. The vehicle type is given as fullsize. It seats 4. A price of $16,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Karin;Class: Sedans;Body style: 4-door sedan;Seats: 4;Listed price: $16,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Intruder_(HD_Universe)","2026-09-13","LOW","NO","Karin","gta 6 intruder;intruder gta 6;gta 6 karin","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
