"entity_type","name","alt_names","slug","category","subcategory","short_description","long_description","key_facts","real_world_basis","first_shown_in","first_shown_date","confirmed_status","source_tier","source_url","source_date","confidence","official_image_exists","related_entities","search_terms","notes"
"business","Enus","","enus","vehicles","vehicles","Enus is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Enus appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Enus","2026-09-13","LOW","NO","","gta 6 enus;enus gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Eris","Eris Footwear","eris","fashion","fashion","Eris is a fashion listed for GTA 6 on the GTA Fandom wiki.","Eris appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a fashion. It is also called Eris Footwear. The wiki lists it across 4 places in the series: Liberty City, Liberty, Leftwood, Alderney (See more). None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: fashion;Listed locations: Liberty City, Liberty, Leftwood, Alderney (See more);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Eris_(HD_Universe)","2026-09-13","LOW","NO","","gta 6 eris;eris gta 6;gta 6 fashion","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Facade","","facade","","","Facade is a business listed for GTA 6 on the GTA Fandom wiki.","Facade appears on the GTA Fandom wiki as a Grand Theft Auto VI business. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Facade","2026-09-13","LOW","NO","","gta 6 facade;facade gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Farshtunken International","","farshtunken-international","fashion","fashion","Farshtunken International is a fashion listed for GTA 6 on the GTA Fandom wiki.","Farshtunken International appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a fashion. The wiki lists it across 4 places in the series: 310 Portola Drive, Rockford Hills, Los Santos, San Andreas. None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: fashion;Listed locations: 310 Portola Drive, Rockford Hills, Los Santos, San Andreas;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Farshtunken_International","2026-09-13","LOW","NO","","gta 6 farshtunken international;farshtunken international gta 6;gta 6 fashion","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Ferruccio Tucci","","ferruccio-tucci","clothing store","clothing store","Ferruccio Tucci is a clothing store listed for GTA 6 on the GTA Fandom wiki.","Ferruccio Tucci appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a clothing store. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: clothing store;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Ferruccio_Tucci","2026-09-13","LOW","NO","","gta 6 ferruccio tucci;ferruccio tucci gta 6;gta 6 clothing store","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Final Chapter Motorcycle Club","","final-chapter-motorcycle-club","mc","mc","Final Chapter Motorcycle Club is a mc listed for GTA 6 on the GTA Fandom wiki.","Final Chapter Motorcycle Club appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a mc. The wiki lists it across 2 places in the series: Ambrosia County, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. Vehicles tied to it are given as Avarus, Unnamed Sovereign stock motorcycle. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: mc;Listed locations: Ambrosia County, Leonida;Associated vehicles: Avarus, Unnamed Sovereign stock motorcycle;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Final_Chapter_MC","2026-09-13","LOW","NO","Avarus;Unnamed Sovereign stock motorcycle","gta 6 final chapter motorcycle club;final chapter motorcycle club gta 6;gta 6 mc","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","FizzAzz","","fizzazz","drink","drink","FizzAzz is a drink listed for GTA 6 on the GTA Fandom wiki.","FizzAzz appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a drink. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: drink;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/FizzAzz","2026-09-13","LOW","NO","","gta 6 fizzazz;fizzazz gta 6;gta 6 drink","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Flaming-Os","","flaming-os","snack","snack","Flaming-Os are snacks listed for GTA 6 on the GTA Fandom wiki.","Flaming-Os appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a snack. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: snack;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Flaming-Os","2026-09-13","LOW","NO","","gta 6 flaming-os;flaming-os gta 6;gta 6 snack","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Flow Water","","flow-water","drink","drink","Flow Water is a drink listed for GTA 6 on the GTA Fandom wiki.","Flow Water appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a drink. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: drink;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Flow_Water","2026-09-13","LOW","NO","","gta 6 flow water;flow water gta 6;gta 6 drink","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Fruit","Fruit Computers","fruit","technology","technology","Fruit is a technology listed for GTA 6 on the GTA Fandom wiki.","Fruit appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a technology. It is also called Fruit Computers. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: technology;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Fruit_(HD_Universe)","2026-09-13","LOW","NO","","gta 6 fruit;fruit gta 6;gta 6 technology","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Gainz","","gainz","sportsequipment","sportsequipment","Gainz is a sportsequipment listed for GTA 6 on the GTA Fandom wiki.","Gainz appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a sportsequipment. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: sportsequipment;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Gainz","2026-09-13","LOW","NO","","gta 6 gainz;gainz gta 6;gta 6 sportsequipment","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Gallivanter","","gallivanter","vehicles","vehicles","Gallivanter is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Gallivanter appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki lists it across 3 places in the series: Benefactor-Gallivanter Dealership, Los Santos, San Andreas. None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Listed locations: Benefactor-Gallivanter Dealership, Los Santos, San Andreas;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Gallivanter","2026-09-13","LOW","NO","","gta 6 gallivanter;gallivanter gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Gas Stop","","gas-stop","gas station","gas station","Gas Stop is a gas station listed for GTA 6 on the GTA Fandom wiki.","Gas Stop appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a gas station. The wiki lists it across 1 place in the series: State of Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: gas station;Listed locations: State of Leonida;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Gas_Stop","2026-09-13","LOW","NO","","gta 6 gas stop;gas stop gta 6;gta 6 gas station","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Globe Oil","","globe-oil","gasoline","gasoline","Globe Oil is a gasoline listed for GTA 6 on the GTA Fandom wiki.","Globe Oil appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a gasoline. The wiki lists it across 8 places in the series: Liberty City, Liberty, Tudor, Alderney, Los Santos, San Andreas, Port Gellhorn, Leonida (See more). Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: gasoline;Listed locations: Liberty City, Liberty, Tudor, Alderney, Los Santos, San Andreas, Port Gellhorn, Leonida (See more);Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Globe_Oil","2026-09-13","LOW","NO","","gta 6 globe oil;globe oil gta 6;gta 6 gasoline","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","GoPostal","","gopostal","","","GoPostal is a business listed for GTA 6 on the GTA Fandom wiki.","GoPostal appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki lists it across 6 places in the series: Alta Street, Downtown Vinewood, Pillbox Hill, Los Santos International Airport, Chumash Plaza, Chumash. None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Listed locations: Alta Street, Downtown Vinewood, Pillbox Hill, Los Santos International Airport, Chumash Plaza, Chumash;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/GoPostal","2026-09-13","LOW","NO","","gta 6 gopostal;gopostal gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Gorge","","gorge","","","Gorge is a business listed for GTA 6 on the GTA Fandom wiki.","Gorge appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Gorge_(brand)","2026-09-13","LOW","NO","","gta 6 gorge;gorge gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Grease Nation","","grease-nation","vehicleproducts","vehicleproducts","Grease Nation is a vehicleproducts listed for GTA 6 on the GTA Fandom wiki.","Grease Nation appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicleproducts. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicleproducts;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Grease_Nation","2026-09-13","LOW","NO","","gta 6 grease nation;grease nation gta 6;gta 6 vehicleproducts","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Grotti Automobile","","grotti-automobile","vehicles","vehicles","Grotti Automobile is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Grotti Automobile appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki lists it across 3 places in the series: Grotti Showroom, Liberty City, Liberty. None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Listed locations: Grotti Showroom, Liberty City, Liberty;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Grotti_(HD_Universe)","2026-09-13","LOW","NO","","gta 6 grotti automobile;grotti automobile gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Güffy","","guffy","clothing store","clothing store","Güffy is a clothing store listed for GTA 6 on the GTA Fandom wiki.","Güffy appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a clothing store. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: clothing store;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/G%C3%BCffy","2026-09-13","LOW","NO","","gta 6 güffy;güffy gta 6;gta 6 clothing store","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Halt","","halt","vehicleparts","vehicleparts","Halt is a vehicleparts listed for GTA 6 on the GTA Fandom wiki.","Halt appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicleparts. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicleparts;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Halt","2026-09-13","LOW","NO","","gta 6 halt;halt gta 6;gta 6 vehicleparts","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Hawx","","hawx","vehicleparts","vehicleparts","Hawx is a vehicleparts listed for GTA 6 on the GTA Fandom wiki.","Hawx appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicleparts. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicleparts;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Hawx","2026-09-13","LOW","NO","","gta 6 hawx;hawx gta 6;gta 6 vehicleparts","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Hinterland","","hinterland","fashion","fashion","Hinterland is a fashion listed for GTA 6 on the GTA Fandom wiki.","Hinterland appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a fashion. The wiki lists it across 2 places in the series: Liberty City, Liberty (See more). None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: fashion;Listed locations: Liberty City, Liberty (See more);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Hinterland","2026-09-13","LOW","NO","","gta 6 hinterland;hinterland gta 6;gta 6 fashion","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Horny's Burgers","","hornys-burgers","fastfood","fastfood","Horny's Burgers are fastfoods listed for GTA 6 on the GTA Fandom wiki.","Horny's Burgers appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a fastfood. The wiki lists it across 2 places in the series: Los Santos, San Andreas (See more). None of those entries name a GTA 6 location, so the GTA 6 listing rests on the wiki alone. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: fastfood;Listed locations: Los Santos, San Andreas (See more);Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Horny's_Burgers","2026-09-13","LOW","NO","","gta 6 horny's burgers;horny's burgers gta 6;gta 6 fastfood","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Household Order Bin Operations Inc.","HOBO","household-order-bin-operations-inc","sanitation","sanitation","Household Order Bin Operations Inc. is a sanitation listed for GTA 6 on the GTA Fandom wiki.","Household Order Bin Operations Inc. appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a sanitation. It is also called HOBO. The wiki lists it across 2 places in the series: San Andreas, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. Vehicles tied to it are given as Biff. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: sanitation;Listed locations: San Andreas, Leonida;Associated vehicles: Biff;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Household_Order_Bin_Operations","2026-09-13","LOW","NO","Biff","gta 6 household order bin operations inc.;household order bin operations inc. gta 6;gta 6 sanitation","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","HVY","HVY Industries","hvy","vehicles","vehicles","HVY is a vehicles listed for GTA 6 on the GTA Fandom wiki.","HVY appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. It is also called HVY Industries. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/HVY","2026-09-13","LOW","NO","","gta 6 hvy;hvy gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Imponte","","imponte","vehicles","vehicles","Imponte is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Imponte appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as defunct. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: defunct;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Imponte_(HD_Universe)","2026-09-13","LOW","NO","","gta 6 imponte;imponte gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Impure","","impure","personalcare","personalcare","Impure is a personalcare listed for GTA 6 on the GTA Fandom wiki.","Impure appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a personalcare. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: personalcare;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Impure","2026-09-13","LOW","NO","","gta 6 impure;impure gta 6;gta 6 personalcare","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Invetero","","invetero","vehicles","vehicles","Invetero is a vehicles listed for GTA 6 on the GTA Fandom wiki.","Invetero appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a vehicles. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: vehicles;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Invetero","2026-09-13","LOW","NO","","gta 6 invetero;invetero gta 6;gta 6 vehicles","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Jack of Hearts","","jack-of-hearts","","","Jack of Hearts are businesses listed for GTA 6 on the GTA Fandom wiki.","Jack of Hearts appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki lists it across 4 places in the series: Crosstown, Vice City, Vice-Dale County, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Listed locations: Crosstown, Vice City, Vice-Dale County, Leonida;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Jack_of_Hearts","2026-09-13","LOW","NO","","gta 6 jack of hearts;jack of hearts gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Jacked","","jacked","","","Jacked is a business listed for GTA 6 on the GTA Fandom wiki.","Jacked appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Jacked","2026-09-13","LOW","NO","","gta 6 jacked;jacked gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Jester's","","jesters","snack","snack","Jester's are snacks listed for GTA 6 on the GTA Fandom wiki.","Jester's appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a snack. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: snack;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Jester's","2026-09-13","LOW","NO","","gta 6 jester's;jester's gta 6;gta 6 snack","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","Jetsam","","jetsam","shipping","shipping","Jetsam is a shipping listed for GTA 6 on the GTA Fandom wiki.","Jetsam appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a shipping. The wiki lists it across 7 places in the series: Port of Los Santos, Los Santos, San Andreas, PortViceCity, Vice City, Vice-Dale County, Leonida. Leonida, Key Lento and Vice City are the GTA 6 entries in that list. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: shipping;Listed locations: Port of Los Santos, Los Santos, San Andreas, PortViceCity, Vice City, Vice-Dale County, Leonida;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Jetsam","2026-09-13","LOW","NO","","gta 6 jetsam;jetsam gta 6;gta 6 shipping","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","JoBuilt","","jobuilt","Automotive","Automotive","JoBuilt is a Automotive listed for GTA 6 on the GTA Fandom wiki.","JoBuilt appears on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a Automotive. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: Automotive;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Jobuilt","2026-09-13","LOW","NO","","gta 6 jobuilt;jobuilt gta 6;gta 6 Automotive","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
"business","John Samuels","","john-samuels","alcohol","alcohol","John Samuels are alcohols listed for GTA 6 on the GTA Fandom wiki.","John Samuels appear on the GTA Fandom wiki as a Grand Theft Auto VI business. The wiki describes it as a alcohol. The wiki marks its story status as active. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Business type: alcohol;Story status: active;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/John_Samuels","2026-09-13","LOW","NO","","gta 6 john samuels;john samuels gta 6;gta 6 alcohol","Data from outlawdb (https://outlawdb.com/en/gta-6/businesses), derived from GTA Wiki, CC BY-SA 3.0."
